date,close,close_index,RS_INDEX,sym,sector
2024-11-21,1702.25,23349.9,0.15,TECHM,NIFTY LARGEMIDCAP 250
2024-11-21,4368.75,23349.9,0.08,THERMAX,NIFTY LARGEMIDCAP 250
2024-11-21,356.15,23349.9,-0.02,NTPC,NIFTY LARGEMIDCAP 250
2024-11-21,2382.8,23349.9,-0.13,HINDUNILVR,NIFTY LARGEMIDCAP 250
2024-11-21,27114.7,23349.9,-0.03,ABBOTINDIA,NIFTY LARGEMIDCAP 250
2024-11-21,2031.3,23349.9,-0.11,GRINDWELL,NIFTY LARGEMIDCAP 250
2024-11-21,284.4,23349.9,-0.03,ABFRL,NIFTY LARGEMIDCAP 250
2024-11-21,188.3,23349.9,-0.08,GAIL,NIFTY LARGEMIDCAP 250
2024-11-21,1768.0,23349.9,0.11,COROMANDEL,NIFTY LARGEMIDCAP 250
2024-11-21,6742.5,23349.9,0.05,APOLLOHOSP,NIFTY LARGEMIDCAP 250
2024-11-21,4103.6,23349.9,-0.09,SUNDARMFIN,NIFTY LARGEMIDCAP 250
2024-11-21,1827.95,23349.9,-0.06,UBL,NIFTY LARGEMIDCAP 250
2024-11-21,218.9,23349.9,-0.04,ASHOKLEY,NIFTY LARGEMIDCAP 250
2024-11-21,253.0,23349.9,0.03,NLCINDIA,NIFTY LARGEMIDCAP 250
2024-11-21,3101.95,23349.9,-0.03,TORNTPHARM,NIFTY LARGEMIDCAP 250
2024-11-21,2534.85,23349.9,-0.0,GRASIM,NIFTY LARGEMIDCAP 250
2024-11-21,6760.8,23349.9,-0.05,ABB,NIFTY LARGEMIDCAP 250
2024-11-21,2619.2,23349.9,-0.05,DEEPAKNTR,NIFTY LARGEMIDCAP 250
2024-11-21,2183.65,23349.9,-0.21,ADANIENT,NIFTY LARGEMIDCAP 250
2024-11-21,1045.1,23349.9,0.06,TATACHEM,NIFTY LARGEMIDCAP 250
2024-11-21,1114.65,23349.9,-0.17,ADANIPORTS,NIFTY LARGEMIDCAP 250
2024-11-21,415.35,23349.9,-0.07,EXIDEIND,NIFTY LARGEMIDCAP 250
2024-11-21,183.01,23349.9,-0.1,ABCAPITAL,NIFTY LARGEMIDCAP 250
2024-11-21,1636.1,23349.9,-0.08,HAVELLS,NIFTY LARGEMIDCAP 250
2024-11-21,275.45,23349.9,0.04,BEL,NIFTY LARGEMIDCAP 250
2024-11-21,1569.25,23349.9,-0.1,BAJAJFINSV,NIFTY LARGEMIDCAP 250
2024-11-21,4882.1,23349.9,0.1,EICHERMOT,NIFTY LARGEMIDCAP 250
2024-11-21,406.0,23349.9,-0.1,COALINDIA,NIFTY LARGEMIDCAP 250
2024-11-21,62.94,23349.9,-0.07,IDFCFIRSTB,NIFTY LARGEMIDCAP 250
2024-11-21,110.59,23349.9,-0.08,SAIL,NIFTY LARGEMIDCAP 250
2024-11-21,1771.6,23349.9,0.01,DALBHARAT,NIFTY LARGEMIDCAP 250
2024-11-21,1756.9,23349.9,-0.02,PATANJALI,NIFTY LARGEMIDCAP 250
2024-11-21,3454.4,23349.9,0.0,ESCORTS,NIFTY LARGEMIDCAP 250
2024-11-21,453.6,23349.9,-0.26,GUJGASLTD,NIFTY LARGEMIDCAP 250
2024-11-21,555.75,23349.9,-0.02,UPL,NIFTY LARGEMIDCAP 250
2024-11-21,2428.15,23349.9,-0.21,ASIANPAINT,NIFTY LARGEMIDCAP 250
2024-11-21,1804.7,23349.9,-0.14,ICICIGI,NIFTY LARGEMIDCAP 250
2024-11-21,1711.55,23349.9,-0.05,TATACOMM,NIFTY LARGEMIDCAP 250
2024-11-21,140.22,23349.9,0.0,TATASTEEL,NIFTY LARGEMIDCAP 250
2024-11-21,167.93,23349.9,-0.18,NYKAA,NIFTY LARGEMIDCAP 250
2024-11-21,674.4,23349.9,-0.02,HDFCLIFE,NIFTY LARGEMIDCAP 250
2024-11-21,678.55,23349.9,-0.04,ICICIPRULI,NIFTY LARGEMIDCAP 250
2024-11-21,1195.35,23349.9,-0.04,DRREDDY,NIFTY LARGEMIDCAP 250
2024-11-21,101.52,23349.9,-0.04,BANKINDIA,NIFTY LARGEMIDCAP 250
2024-11-21,1296.2,23349.9,-0.11,BHARATFORG,NIFTY LARGEMIDCAP 250
2024-11-21,2721.95,23349.9,-0.02,BALKRISIND,NIFTY LARGEMIDCAP 250
2024-11-21,3249.55,23349.9,-0.06,TIMKEN,NIFTY LARGEMIDCAP 250
2024-11-21,601.9,23349.9,-0.21,ATGL,NIFTY LARGEMIDCAP 250
2024-11-21,505.75,23349.9,-0.18,DABUR,NIFTY LARGEMIDCAP 250
2024-11-21,217.63,23349.9,0.12,NMDC,NIFTY LARGEMIDCAP 250
2024-11-21,1780.0,23349.9,0.04,SUNPHARMA,NIFTY LARGEMIDCAP 250
2024-11-21,2802.2,23349.9,-0.1,SHRIRAMFIN,NIFTY LARGEMIDCAP 250
2024-11-21,3282.25,23349.9,-0.05,CUMMINSIND,NIFTY LARGEMIDCAP 250
2024-11-21,8210.1,23349.9,0.35,COFORGE,NIFTY LARGEMIDCAP 250
2024-11-21,242.15,23349.9,-0.13,ONGC,NIFTY LARGEMIDCAP 250
2024-11-21,1465.5,23349.9,-0.03,CIPLA,NIFTY LARGEMIDCAP 250
2024-11-21,6496.1,23349.9,-0.12,TATAELXSI,NIFTY LARGEMIDCAP 250
2024-11-21,408.05,23349.9,0.04,TATAPOWER,NIFTY LARGEMIDCAP 250
2024-11-21,282.4,23349.9,-0.13,BPCL,NIFTY LARGEMIDCAP 250
2024-11-21,2143.65,23349.9,-0.09,SRF,NIFTY LARGEMIDCAP 250
2024-11-21,2388.45,23349.9,-0.08,TVSMOTOR,NIFTY LARGEMIDCAP 250
2024-11-21,44447.7,23349.9,0.18,PAGEIND,NIFTY LARGEMIDCAP 250
2024-11-21,1724.95,23349.9,0.06,POLICYBZR,NIFTY LARGEMIDCAP 250
2024-11-21,5725.5,23349.9,0.18,PERSISTENT,NIFTY LARGEMIDCAP 250
2024-11-21,680.7,23349.9,0.33,FORTIS,NIFTY LARGEMIDCAP 250
2024-11-21,2690.3,23349.9,-0.22,COLPAL,NIFTY LARGEMIDCAP 250
2024-11-21,76.06,23349.9,-0.07,IDBI,NIFTY LARGEMIDCAP 250
2024-11-21,2938.05,23349.9,-0.04,PIDILITIND,NIFTY LARGEMIDCAP 250
2024-11-21,926.9,23349.9,-0.2,BDL,NIFTY LARGEMIDCAP 250
2024-11-21,4803.35,23349.9,-0.14,BRITANNIA,NIFTY LARGEMIDCAP 250
2024-11-21,1178.7,23349.9,-0.16,GODREJCP,NIFTY LARGEMIDCAP 250
2024-11-21,634.05,23349.9,-0.18,EMAMILTD,NIFTY LARGEMIDCAP 250
2024-11-21,933.15,23349.9,-0.08,TATATECH,NIFTY LARGEMIDCAP 250
2024-11-21,11411.7,23349.9,0.07,POWERINDIA,NIFTY LARGEMIDCAP 250
2024-11-21,675.05,23349.9,-0.1,SBICARD,NIFTY LARGEMIDCAP 250
2024-11-21,1917.35,23349.9,0.18,OBEROIRLTY,NIFTY LARGEMIDCAP 250
2024-11-21,4695.15,23349.9,0.77,BSE,NIFTY LARGEMIDCAP 250
2024-11-21,34108.7,23349.9,0.1,BOSCHLTD,NIFTY LARGEMIDCAP 250
2024-11-21,457.95,23349.9,-0.22,STARHEALTH,NIFTY LARGEMIDCAP 250
2024-11-21,321.85,23349.9,0.0,PETRONET,NIFTY LARGEMIDCAP 250
2024-11-21,487.05,23349.9,0.08,HINDZINC,NIFTY LARGEMIDCAP 250
2024-11-21,1477.95,23349.9,-0.17,SBILIFE,NIFTY LARGEMIDCAP 250
2024-11-21,648.05,23349.9,0.05,HINDALCO,NIFTY LARGEMIDCAP 250
2024-11-21,3381.6,23349.9,-0.07,SCHAEFFLER,NIFTY LARGEMIDCAP 250
2024-11-21,2945.5,23349.9,-0.05,AJANTPHARM,NIFTY LARGEMIDCAP 250
2024-11-21,442.8,23349.9,0.03,VEDL,NIFTY LARGEMIDCAP 250
2024-11-21,944.05,23349.9,-0.09,ZYDUSLIFE,NIFTY LARGEMIDCAP 250
2024-11-21,3830.7,23349.9,0.03,FLUOROCHEM,NIFTY LARGEMIDCAP 250
2024-11-21,19.13,23349.9,-0.11,YESBANK,NIFTY LARGEMIDCAP 250
2024-11-21,1493.05,23349.9,0.06,UNITDSPR,NIFTY LARGEMIDCAP 250
2024-11-21,4767.85,23349.9,-0.11,HEROMOTOCO,NIFTY LARGEMIDCAP 250
2024-11-21,5977.1,23349.9,0.23,DIVISLAB,NIFTY LARGEMIDCAP 250
2024-11-21,2351.1,23349.9,0.0,ENDURANCE,NIFTY LARGEMIDCAP 250
2024-11-21,1295.4,23349.9,-0.24,COCHINSHIP,NIFTY LARGEMIDCAP 250
2024-11-21,593.9,23349.9,-0.11,AUBANK,NIFTY LARGEMIDCAP 250
2024-11-21,9973.5,23349.9,-0.02,SOLARINDS,NIFTY LARGEMIDCAP 250
2024-11-21,1204.9,23349.9,-0.16,CHOLAFIN,NIFTY LARGEMIDCAP 250
2024-11-21,360.1,23349.9,-0.09,HINDPETRO,NIFTY LARGEMIDCAP 250
2024-11-21,1220.0,23349.9,-0.14,AUROPHARMA,NIFTY LARGEMIDCAP 250
2024-11-21,1139.15,23349.9,0.04,AXISBANK,NIFTY LARGEMIDCAP 250
2024-11-21,3407.25,23349.9,-0.14,AIAENG,NIFTY LARGEMIDCAP 250
2024-11-21,1409.3,23349.9,0.01,CARBORUNIV,NIFTY LARGEMIDCAP 250
2024-11-21,4672.4,23349.9,-0.05,SKFINDIA,NIFTY LARGEMIDCAP 250
2024-11-21,683.9,23349.9,0.04,SONACOMS,NIFTY LARGEMIDCAP 250
2024-11-21,4214.1,23349.9,0.02,HDFCAMC,NIFTY LARGEMIDCAP 250
2024-11-21,421.85,23349.9,-0.2,RVNL,NIFTY LARGEMIDCAP 250
2024-11-21,115.22,23349.9,0.02,UNIONBANK,NIFTY LARGEMIDCAP 250
2024-11-21,15876.05,23349.9,0.04,PGHH,NIFTY LARGEMIDCAP 250
2024-11-21,1741.2,23349.9,0.13,HDFCBANK,NIFTY LARGEMIDCAP 250
2024-11-21,5604.75,23349.9,-0.05,ALKEM,NIFTY LARGEMIDCAP 250
2024-11-21,4551.6,23349.9,-0.1,SUPREMEIND,NIFTY LARGEMIDCAP 250
2024-11-21,10420.95,23349.9,0.07,BAJAJHLDNG,NIFTY LARGEMIDCAP 250
2024-11-21,346.35,23349.9,-0.1,DELHIVERY,NIFTY LARGEMIDCAP 250
2024-11-21,4138.7,23349.9,-0.04,PIIND,NIFTY LARGEMIDCAP 250
2024-11-21,3622.9,23349.9,-0.28,DMART,NIFTY LARGEMIDCAP 250
2024-11-21,65.33,23349.9,-0.06,SUZLON,NIFTY LARGEMIDCAP 250
2024-11-21,9505.0,23349.9,-0.06,BAJAJ-AUTO,NIFTY LARGEMIDCAP 250
2024-11-21,79.38,23349.9,-0.11,NHPC,NIFTY LARGEMIDCAP 250
2024-11-21,6524.7,23349.9,-0.0,TATAINVEST,NIFTY LARGEMIDCAP 250
2024-11-21,41195.65,23349.9,-0.11,HONAUT,NIFTY LARGEMIDCAP 250
2024-11-21,294.9,23349.9,-0.13,AWL,NIFTY LARGEMIDCAP 250
2024-11-21,1675.5,23349.9,-0.02,VOLTAS,NIFTY LARGEMIDCAP 250
2024-11-21,210.88,23349.9,0.22,FEDERALBNK,NIFTY LARGEMIDCAP 250
2024-11-21,266.81,23349.9,0.08,ZOMATO,NIFTY LARGEMIDCAP 250
2024-11-21,5787.65,23349.9,-0.01,BAYERCROP,NIFTY LARGEMIDCAP 250
2024-11-21,1649.85,23349.9,-0.02,PRESTIGE,NIFTY LARGEMIDCAP 250
2024-11-21,1162.3,23349.9,-0.11,SUNDRMFAST,NIFTY LARGEMIDCAP 250
2024-11-21,1079.7,23349.9,0.08,UNOMINDA,NIFTY LARGEMIDCAP 250
2024-11-21,934.45,23349.9,0.17,KPRMILL,NIFTY LARGEMIDCAP 250
2024-11-21,1440.5,23349.9,0.1,APLAPOLLO,NIFTY LARGEMIDCAP 250
2024-11-21,360.2,23349.9,0.01,POONAWALLA,NIFTY LARGEMIDCAP 250
2024-11-21,626.75,23349.9,0.1,VBL,NIFTY LARGEMIDCAP 250
2024-11-21,1787.0,23349.9,0.01,GLAND,NIFTY LARGEMIDCAP 250
2024-11-21,1366.4,23349.9,0.22,BHARTIHEXA,NIFTY LARGEMIDCAP 250
2024-11-21,3543.6,23349.9,-0.03,TIINDIA,NIFTY LARGEMIDCAP 250
2024-11-21,31304.45,23349.9,-0.04,3MINDIA,NIFTY LARGEMIDCAP 250
2024-11-21,5589.5,23349.9,0.31,CRISIL,NIFTY LARGEMIDCAP 250
2024-11-21,14885.75,23349.9,-0.03,ZFCVINDIA,NIFTY LARGEMIDCAP 250
2024-11-21,6.91,23349.9,-0.44,IDEA,NIFTY LARGEMIDCAP 250
2024-11-21,476.15,23349.9,-0.2,ADANIPOWER,NIFTY LARGEMIDCAP 250
2024-11-21,1582.35,23349.9,0.01,TORNTPOWER,NIFTY LARGEMIDCAP 250
2024-11-21,697.25,23349.9,-0.26,ADANIENSOL,NIFTY LARGEMIDCAP 250
2024-11-21,1145.7,23349.9,-0.34,ADANIGREEN,NIFTY LARGEMIDCAP 250
2024-11-21,728.05,23349.9,-0.04,SUNTV,NIFTY MEDIA
2024-11-21,448.15,23349.9,-0.05,SAREGAMA,NIFTY MEDIA
2024-11-21,1445.2,23349.9,-0.01,PVRINOX,NIFTY MEDIA
2024-11-21,42.75,23349.9,-0.1,DEN,NIFTY MEDIA
2024-11-21,907.7,23349.9,0.05,NAZARA,NIFTY MEDIA
2024-11-21,18.11,23349.9,-0.05,HATHWAY,NIFTY MEDIA
2024-11-21,10.48,23349.9,-0.2,DISHTV,NIFTY MEDIA
2024-11-21,118.55,23349.9,-0.05,ZEEL,NIFTY MEDIA
2024-11-21,862.25,23349.9,0.31,TIPSMUSIC,NIFTY MEDIA
2024-11-21,84.3,23349.9,0.01,NETWORK18,NIFTY MEDIA
2024-11-21,2183.65,23349.9,-0.21,ADANIENT,NIFTY METAL
2024-11-21,110.59,23349.9,-0.08,SAIL,NIFTY METAL
2024-11-21,140.22,23349.9,0.0,TATASTEEL,NIFTY METAL
2024-11-21,217.63,23349.9,0.12,NMDC,NIFTY METAL
2024-11-21,691.5,23349.9,0.08,WELCORP,NIFTY METAL
2024-11-21,487.05,23349.9,0.08,HINDZINC,NIFTY METAL
2024-11-21,648.05,23349.9,0.05,HINDALCO,NIFTY METAL
2024-11-21,442.8,23349.9,0.03,VEDL,NIFTY METAL
2024-11-21,261.5,23349.9,-0.1,HINDCOPPER,NIFTY METAL
2024-11-21,1440.5,23349.9,0.1,APLAPOLLO,NIFTY METAL
2024-11-21,3638.6,23349.9,0.02,RATNAMANI,NIFTY METAL
2024-11-21,703.45,23349.9,0.23,SUPRIYA,NIFTY MICROCAP 250
2024-11-21,1026.45,23349.9,0.64,BANCOINDIA,NIFTY MICROCAP 250
2024-11-21,1100.3,23349.9,0.45,GANESHHOUC,NIFTY MICROCAP 250
2024-11-21,44.11,23349.9,-0.21,PAISALO,NIFTY MICROCAP 250
2024-11-21,913.45,23349.9,-0.01,SUDARSCHEM,NIFTY MICROCAP 250
2024-11-21,2900.05,23349.9,0.32,PRUDENT,NIFTY MICROCAP 250
2024-11-21,616.95,23349.9,-0.03,AARTIPHARM,NIFTY MICROCAP 250
2024-11-21,3625.35,23349.9,0.08,VMART,NIFTY MICROCAP 250
2024-11-21,371.5,23349.9,-0.01,TIMETECHNO,NIFTY MICROCAP 250
2024-11-21,499.8,23349.9,-0.06,SUNTECK,NIFTY MICROCAP 250
2024-11-21,608.35,23349.9,0.13,OPTIEMUS,NIFTY MICROCAP 250
2024-11-21,1174.7,23349.9,0.24,WOCKPHARMA,NIFTY MICROCAP 250
2024-11-21,192.57,23349.9,0.17,SEQUENT,NIFTY MICROCAP 250
2024-11-21,175.99,23349.9,-0.39,FUSION,NIFTY MICROCAP 250
2024-11-21,2260.5,23349.9,0.11,STYLAMIND,NIFTY MICROCAP 250
2024-11-21,305.1,23349.9,-0.03,RALLIS,NIFTY MICROCAP 250
2024-11-21,21.98,23349.9,-0.06,SINDHUTRAD,NIFTY MICROCAP 250
2024-11-21,262.7,23349.9,-0.03,SHAREINDIA,NIFTY MICROCAP 250
2024-11-21,159.65,23349.9,-0.2,EMIL,NIFTY MICROCAP 250
2024-11-21,1632.9,23349.9,0.02,BECTORFOOD,NIFTY MICROCAP 250
2024-11-21,172.98,23349.9,-0.14,STARCEMENT,NIFTY MICROCAP 250
2024-11-21,76.31,23349.9,-0.1,SANGHIIND,NIFTY MICROCAP 250
2024-11-21,218.52,23349.9,0.13,DCAL,NIFTY MICROCAP 250
2024-11-21,248.6,23349.9,0.25,RELINFRA,NIFTY MICROCAP 250
2024-11-21,314.55,23349.9,-0.19,ICIL,NIFTY MICROCAP 250
2024-11-21,34.95,23349.9,-0.22,UTKARSHBNK,NIFTY MICROCAP 250
2024-11-21,1454.5,23349.9,0.13,CIGNITITEC,NIFTY MICROCAP 250
2024-11-21,2033.45,23349.9,-0.01,GRAVITA,NIFTY MICROCAP 250
2024-11-21,253.2,23349.9,0.05,EPL,NIFTY MICROCAP 250
2024-11-21,104.52,23349.9,-0.12,NFL,NIFTY MICROCAP 250
2024-11-21,532.4,23349.9,0.01,HNDFDS,NIFTY MICROCAP 250
2024-11-21,66.18,23349.9,-0.19,CONFIPET,NIFTY MICROCAP 250
2024-11-21,30.05,23349.9,-0.18,BAJAJHIND,NIFTY MICROCAP 250
2024-11-21,746.85,23349.9,0.05,KSL,NIFTY MICROCAP 250
2024-11-21,352.15,23349.9,-0.04,ARVIND,NIFTY MICROCAP 250
2024-11-21,102.87,23349.9,-0.03,EDELWEISS,NIFTY MICROCAP 250
2024-11-21,522.4,23349.9,0.25,CHOICEIN,NIFTY MICROCAP 250
2024-11-21,1186.1,23349.9,0.05,DODLA,NIFTY MICROCAP 250
2024-11-21,1456.95,23349.9,-0.08,FIEMIND,NIFTY MICROCAP 250
2024-11-21,954.05,23349.9,-0.14,PARAS,NIFTY MICROCAP 250
2024-11-21,118.75,23349.9,-0.21,BEPL,NIFTY MICROCAP 250
2024-11-21,200.53,23349.9,-0.08,TARC,NIFTY MICROCAP 250
2024-11-21,2475.8,23349.9,-0.15,POWERMECH,NIFTY MICROCAP 250
2024-11-21,1376.25,23349.9,-0.04,SYMPHONY,NIFTY MICROCAP 250
2024-11-21,304.95,23349.9,-0.18,SANGHVIMOV,NIFTY MICROCAP 250
2024-11-21,288.15,23349.9,0.02,KRBL,NIFTY MICROCAP 250
2024-11-21,420.4,23349.9,-0.12,GABRIEL,NIFTY MICROCAP 250
2024-11-21,114.07,23349.9,0.01,DCBBANK,NIFTY MICROCAP 250
2024-11-21,450.45,23349.9,-0.14,WELENT,NIFTY MICROCAP 250
2024-11-21,324.9,23349.9,-0.05,FCL,NIFTY MICROCAP 250
2024-11-21,326.2,23349.9,-0.11,GREENPANEL,NIFTY MICROCAP 250
2024-11-21,1705.3,23349.9,-0.25,VEEDOL,NIFTY MICROCAP 250
2024-11-21,269.4,23349.9,-0.06,VAIBHAVGBL,NIFTY MICROCAP 250
2024-11-21,161.27,23349.9,-0.19,PTC,NIFTY MICROCAP 250
2024-11-21,323.95,23349.9,0.15,ORIENTCEM,NIFTY MICROCAP 250
2024-11-21,3649.0,23349.9,-0.19,BBL,NIFTY MICROCAP 250
2024-11-21,169.49,23349.9,0.03,GREAVESCOT,NIFTY MICROCAP 250
2024-11-21,201.24,23349.9,-0.04,SSWL,NIFTY MICROCAP 250
2024-11-21,4643.4,23349.9,0.51,GRWRHITECH,NIFTY MICROCAP 250
2024-11-21,454.15,23349.9,-0.12,HERITGFOOD,NIFTY MICROCAP 250
2024-11-21,210.19,23349.9,-0.01,HEIDELBERG,NIFTY MICROCAP 250
2024-11-21,725.3,23349.9,0.01,ANURAS,NIFTY MICROCAP 250
2024-11-21,81.69,23349.9,-0.11,GATEWAY,NIFTY MICROCAP 250
2024-11-21,146.55,23349.9,-0.09,RAIN,NIFTY MICROCAP 250
2024-11-21,343.65,23349.9,0.22,TI,NIFTY MICROCAP 250
2024-11-21,250.95,23349.9,-0.02,RESPONIND,NIFTY MICROCAP 250
2024-11-21,1063.5,23349.9,-0.0,GOCOLORS,NIFTY MICROCAP 250
2024-11-21,485.5,23349.9,-0.08,FDC,NIFTY MICROCAP 250
2024-11-21,315.75,23349.9,-0.11,GREENPLY,NIFTY MICROCAP 250
2024-11-21,426.9,23349.9,-0.15,DBL,NIFTY MICROCAP 250
2024-11-21,434.9,23349.9,0.42,GOPAL,NIFTY MICROCAP 250
2024-11-21,7453.8,23349.9,0.04,ORISSAMINE,NIFTY MICROCAP 250
2024-11-21,203.25,23349.9,0.04,BOMDYEING,NIFTY MICROCAP 250
2024-11-21,685.55,23349.9,-0.15,SPLPETRO,NIFTY MICROCAP 250
2024-11-21,527.25,23349.9,0.08,BLUEJET,NIFTY MICROCAP 250
2024-11-21,35.68,23349.9,-0.16,HCC,NIFTY MICROCAP 250
2024-11-21,317.45,23349.9,0.04,DCXINDIA,NIFTY MICROCAP 250
2024-11-21,185.31,23349.9,-0.18,HINDOILEXP,NIFTY MICROCAP 250
2024-11-21,1929.05,23349.9,0.11,EPIGRAL,NIFTY MICROCAP 250
2024-11-21,7146.85,23349.9,-0.02,DYNAMATECH,NIFTY MICROCAP 250
2024-11-21,622.95,23349.9,-0.05,CYIENTDLM,NIFTY MICROCAP 250
2024-11-21,194.59,23349.9,0.01,SUNFLAG,NIFTY MICROCAP 250
2024-11-21,427.2,23349.9,-0.08,BORORENEW,NIFTY MICROCAP 250
2024-11-21,601.35,23349.9,-0.18,SUBROS,NIFTY MICROCAP 250
2024-11-21,42.75,23349.9,-0.1,DEN,NIFTY MICROCAP 250
2024-11-21,766.05,23349.9,-0.07,ROSSARI,NIFTY MICROCAP 250
2024-11-21,1920.15,23349.9,-0.22,SHARDAMOTR,NIFTY MICROCAP 250
2024-11-21,907.7,23349.9,0.05,NAZARA,NIFTY MICROCAP 250
2024-11-21,392.5,23349.9,-0.13,SULA,NIFTY MICROCAP 250
2024-11-21,272.4,23349.9,-0.2,HINDWAREAP,NIFTY MICROCAP 250
2024-11-21,422.5,23349.9,-0.06,SANDUMA,NIFTY MICROCAP 250
2024-11-21,2481.05,23349.9,0.09,SAFARI,NIFTY MICROCAP 250
2024-11-21,6647.3,23349.9,-0.05,FORCEMOT,NIFTY MICROCAP 250
2024-11-21,780.05,23349.9,-0.1,SFL,NIFTY MICROCAP 250
2024-11-21,1164.75,23349.9,0.03,POLYPLEX,NIFTY MICROCAP 250
2024-11-21,278.6,23349.9,-0.06,NRBBEARING,NIFTY MICROCAP 250
2024-11-21,145.73,23349.9,-0.09,PARKHOTELS,NIFTY MICROCAP 250
2024-11-21,684.15,23349.9,-0.01,RATEGAIN,NIFTY MICROCAP 250
2024-11-21,386.7,23349.9,0.1,HIKAL,NIFTY MICROCAP 250
2024-11-21,257.1,23349.9,-0.04,NOCIL,NIFTY MICROCAP 250
2024-11-21,1108.5,23349.9,-0.03,SENCO,NIFTY MICROCAP 250
2024-11-21,5216.05,23349.9,0.05,VESUVIUS,NIFTY MICROCAP 250
2024-11-21,39.03,23349.9,-0.15,ESAFSFB,NIFTY MICROCAP 250
2024-11-21,558.35,23349.9,-0.1,GHCL,NIFTY MICROCAP 250
2024-11-21,117.95,23349.9,-0.01,EMBDL,NIFTY MICROCAP 250
2024-11-21,1503.65,23349.9,0.23,STAR,NIFTY MICROCAP 250
2024-11-21,371.95,23349.9,-0.13,EVEREADY,NIFTY MICROCAP 250
2024-11-21,478.45,23349.9,0.01,HARSHA,NIFTY MICROCAP 250
2024-11-21,562.2,23349.9,0.07,SBCL,NIFTY MICROCAP 250
2024-11-21,1273.6,23349.9,0.54,CARTRADE,NIFTY MICROCAP 250
2024-11-21,212.74,23349.9,-0.17,BALMLAWRIE,NIFTY MICROCAP 250
2024-11-21,1197.95,23349.9,-0.09,GMMPFAUDLR,NIFTY MICROCAP 250
2024-11-21,870.75,23349.9,0.16,EMUDHRA,NIFTY MICROCAP 250
2024-11-21,181.92,23349.9,-0.08,SAMHI,NIFTY MICROCAP 250
2024-11-21,22.44,23349.9,-0.03,SOUTHBANK,NIFTY MICROCAP 250
2024-11-21,315.35,23349.9,0.04,TIRUMALCHM,NIFTY MICROCAP 250
2024-11-21,746.85,23349.9,-0.08,ASTRAMICRO,NIFTY MICROCAP 250
2024-11-21,546.15,23349.9,-0.04,WSTCSTPAPR,NIFTY MICROCAP 250
2024-11-21,18.11,23349.9,-0.05,HATHWAY,NIFTY MICROCAP 250
2024-11-21,14768.0,23349.9,0.25,NEULANDLAB,NIFTY MICROCAP 250
2024-11-21,113.84,23349.9,-0.05,STLTECH,NIFTY MICROCAP 250
2024-11-21,904.1,23349.9,0.02,AGI,NIFTY MICROCAP 250
2024-11-21,143.95,23349.9,-0.31,ELECTCAST,NIFTY MICROCAP 250
2024-11-21,52.49,23349.9,-0.14,ALLCARGO,NIFTY MICROCAP 250
2024-11-21,305.85,23349.9,0.05,CSBBANK,NIFTY MICROCAP 250
2024-11-21,448.9,23349.9,-0.06,SUPRAJIT,NIFTY MICROCAP 250
2024-11-21,758.25,23349.9,-0.01,GUJALKALI,NIFTY MICROCAP 250
2024-11-21,313.7,23349.9,-0.24,VSTIND,NIFTY MICROCAP 250
2024-11-21,9522.4,23349.9,-0.26,VOLTAMP,NIFTY MICROCAP 250
2024-11-21,1934.3,23349.9,0.38,NEOGEN,NIFTY MICROCAP 250
2024-11-21,1689.05,23349.9,-0.23,VENKEYS,NIFTY MICROCAP 250
2024-11-21,111.74,23349.9,-0.09,DELTACORP,NIFTY MICROCAP 250
2024-11-21,517.2,23349.9,-0.13,DATAMATICS,NIFTY MICROCAP 250
2024-11-21,452.6,23349.9,0.01,PRICOLLTD,NIFTY MICROCAP 250
2024-11-21,2725.5,23349.9,-0.07,TEAMLEASE,NIFTY MICROCAP 250
2024-11-21,199.93,23349.9,-0.05,KTKBANK,NIFTY MICROCAP 250
2024-11-21,568.1,23349.9,-0.12,IDEAFORGE,NIFTY MICROCAP 250
2024-11-21,224.81,23349.9,-0.1,ORIENTELEC,NIFTY MICROCAP 250
2024-11-21,364.65,23349.9,-0.35,SPANDANA,NIFTY MICROCAP 250
2024-11-21,231.65,23349.9,-0.03,ASHOKA,NIFTY MICROCAP 250
2024-11-21,567.75,23349.9,0.09,ARVINDFASN,NIFTY MICROCAP 250
2024-11-21,683.15,23349.9,0.19,PGEL,NIFTY MICROCAP 250
2024-11-21,2946.55,23349.9,-0.06,ETHOSLTD,NIFTY MICROCAP 250
2024-11-21,197.51,23349.9,-0.02,THOMASCOOK,NIFTY MICROCAP 250
2024-11-21,753.7,23349.9,-0.18,BAJAJELEC,NIFTY MICROCAP 250
2024-11-21,193.06,23349.9,-0.08,TEXRAIL,NIFTY MICROCAP 250
2024-11-21,1636.25,23349.9,-0.22,VENUSPIPES,NIFTY MICROCAP 250
2024-11-21,423.3,23349.9,-0.17,PRINCEPIPE,NIFTY MICROCAP 250
2024-11-21,610.35,23349.9,0.27,YATHARTH,NIFTY MICROCAP 250
2024-11-21,1481.1,23349.9,-0.0,DHANUKA,NIFTY MICROCAP 250
2024-11-21,1066.0,23349.9,-0.02,HAPPYFORGE,NIFTY MICROCAP 250
2024-11-21,419.65,23349.9,-0.09,DREAMFOLKS,NIFTY MICROCAP 250
2024-11-21,158.16,23349.9,-0.12,HEMIPROP,NIFTY MICROCAP 250
2024-11-21,1932.55,23349.9,-0.08,ZYDUSWELL,NIFTY MICROCAP 250
